lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,label
0.0,0.0,0.0,-0.01904437,-0.07715094,0.0049967715,-0.006470889,-0.14565945,0.002812758,0.032660067,-0.18306011,-0.00288642,0.06284207,-0.19504786,-0.007910859,0.05865279,-0.20790786,-0.011190484,0.11505556,-0.30624753,-0.019373024,0.14417398,-0.35970277,-0.019663168,0.16644686,-0.4002003,-0.017972024,0.09730485,-0.18431234,-0.021778556,0.15343213,-0.29503262,-0.031728305,0.18516889,-0.35798413,-0.03465906,0.21044415,-0.3996606,-0.034532033,0.12679657,-0.14454287,-0.030594073,0.18259808,-0.1858415,-0.040242955,0.16420308,-0.16045767,-0.03647192,0.14052519,-0.13558018,-0.028735543,0.14632958,-0.09844178,-0.03925763,0.18377596,-0.11819601,-0.041173045,0.16799182,-0.1016736,-0.03283151,0.14967266,-0.08177459,-0.022798307,Cute
0.0,0.0,0.0,-0.023083642,-0.08002162,0.0057698865,-0.009778857,-0.14693445,0.005003188,0.029726714,-0.18349653,0.0010506408,0.058631867,-0.19576913,-0.0019217969,0.05997172,-0.21047229,-0.009419339,0.114394724,-0.31021845,-0.017118061,0.1420443,-0.36547858,-0.018039454,0.16366845,-0.40814233,-0.017512621,0.098296046,-0.18570215,-0.019828549,0.15300578,-0.29370987,-0.030140951,0.18261093,-0.356843,-0.034266103,0.20525724,-0.39910823,-0.03570897,0.12559295,-0.14562118,-0.028418493,0.18163788,-0.18557096,-0.038133614,0.16315502,-0.1616798,-0.035790615,0.1395886,-0.13766277,-0.029885897,0.14267421,-0.10186648,-0.036885872,0.17822576,-0.115137935,-0.041578908,0.1628558,-0.09887487,-0.037028488,0.14568818,-0.080625296,-0.02998552,Cute
0.0,0.0,0.0,-0.023540094,-0.079451084,0.007943055,-0.012176365,-0.15093672,0.006456799,0.028926045,-0.19479746,0.0010124319,0.061849505,-0.20730036,-0.0035199518,0.05673024,-0.21540332,-0.009552428,0.11314866,-0.31553233,-0.018003441,0.14236781,-0.37056983,-0.018633556,0.16516939,-0.41196692,-0.017585339,0.09650046,-0.19236076,-0.021801464,0.15086228,-0.30210185,-0.031575754,0.18270609,-0.365202,-0.03399021,0.20700184,-0.40591222,-0.033884477,0.12672359,-0.15188855,-0.032035075,0.18079197,-0.19206065,-0.039487403,0.16533726,-0.16632241,-0.033602048,0.14317226,-0.14058316,-0.025523191,0.14683756,-0.10469955,-0.042277914,0.18414092,-0.12181544,-0.043490794,0.17073938,-0.10378617,-0.034988787,0.15315354,-0.083572865,-0.025114376,Cute
0.0,0.0,0.0,-0.021129057,-0.08069074,0.01064555,-0.0068609416,-0.14870846,0.012714232,0.03606704,-0.18554813,0.011260144,0.06626096,-0.19608909,0.010808278,0.06275615,-0.21035516,-0.0055106794,0.11826959,-0.30944115,-0.011859033,0.14630291,-0.36417365,-0.01182682,0.16854519,-0.40637487,-0.01044147,0.10153824,-0.18528938,-0.015943127,0.1563549,-0.29734594,-0.024267003,0.18627545,-0.36017817,-0.026503596,0.21017447,-0.40121883,-0.026460174,0.13064441,-0.14405352,-0.023876445,0.18574864,-0.18649167,-0.029340645,0.16539025,-0.1597225,-0.023968566,0.14174405,-0.13291383,-0.016326193,0.14920315,-0.097916186,-0.03139636,0.18509042,-0.11332601,-0.031929325,0.16803792,-0.095795095,-0.02483368,0.1510883,-0.07532549,-0.01605016,Cute
0.0,0.0,0.0,-0.019905373,-0.07959223,0.0140670575,-0.007846892,-0.14725786,0.015977843,0.030044883,-0.19039726,0.013968734,0.060893238,-0.20089394,0.012868152,0.060910404,-0.20980173,-0.007630934,0.1183992,-0.31238323,-0.014515635,0.14706981,-0.36662835,-0.013497826,0.16942468,-0.40794808,-0.011091207,0.09975806,-0.18694645,-0.019707123,0.15774372,-0.29833192,-0.026743766,0.18850163,-0.35898435,-0.025605822,0.21047407,-0.39793527,-0.023465427,0.13041905,-0.1455909,-0.02894074,0.18847269,-0.19228113,-0.03257038,0.17101991,-0.16723067,-0.024589611,0.14801097,-0.13986993,-0.015948923,0.15018475,-0.09813899,-0.03761078,0.1888355,-0.11556244,-0.037080374,0.17395726,-0.098210394,-0.02926611,0.15720427,-0.07735407,-0.020283248,Cute
0.0,0.0,0.0,-0.020387873,-0.076328754,0.011778436,-0.011139512,-0.14352733,0.01314715,0.022394419,-0.18978,0.0106358575,0.05104804,-0.2062937,0.009101404,0.06242484,-0.2141375,-0.0069049643,0.118421495,-0.31468546,-0.015047445,0.1469652,-0.3706845,-0.0155386655,0.16898939,-0.41345352,-0.014029573,0.10000506,-0.19177306,-0.01884818,0.15800178,-0.30019832,-0.027888812,0.18957672,-0.36280417,-0.02912312,0.2119661,-0.403336,-0.028259158,0.1289925,-0.1504364,-0.028460814,0.18709424,-0.18849415,-0.03426176,0.17124012,-0.16316712,-0.028568394,0.14937037,-0.1378482,-0.020888677,0.14765745,-0.10304862,-0.037633292,0.18807182,-0.117988825,-0.038436938,0.17366314,-0.10021609,-0.03145586,0.15655062,-0.08037877,-0.02285935,Cute
0.0,0.0,0.0,-0.019533128,-0.07968843,0.013922865,-0.005445838,-0.1496861,0.016413419,0.03234878,-0.19045287,0.014171925,0.0635649,-0.20241487,0.01279072,0.06257823,-0.21323878,-0.003347564,0.119807154,-0.31236386,-0.010907294,0.14915386,-0.36673278,-0.011364427,0.17194182,-0.40844464,-0.009991811,0.09916249,-0.19021964,-0.016738603,0.15715748,-0.30012786,-0.025984034,0.18950981,-0.36044824,-0.028734565,0.21339971,-0.40086544,-0.028827796,0.128014,-0.14960754,-0.027584838,0.19088852,-0.18337226,-0.03493018,0.17453703,-0.15279406,-0.029815616,0.15100333,-0.12642276,-0.021838356,0.14775264,-0.101314366,-0.037710212,0.19224402,-0.11035955,-0.03871631,0.1768212,-0.088757634,-0.030783992,0.15777072,-0.068751216,-0.021245005,Cute
0.0,0.0,0.0,-0.0194747,-0.07936227,0.010587505,-0.008215427,-0.14718121,0.009564947,0.027121633,-0.18543804,0.0039378502,0.057195812,-0.1976164,-0.0011592095,0.06499714,-0.21590215,-0.006864293,0.1215584,-0.3130148,-0.015874712,0.15114972,-0.3667295,-0.017901719,0.1737274,-0.40892154,-0.017879292,0.102117926,-0.19239825,-0.020412412,0.15966347,-0.297028,-0.030037645,0.19066864,-0.35850668,-0.03337556,0.21301427,-0.40018594,-0.03427232,0.13076892,-0.14975625,-0.03186143,0.18993795,-0.18146968,-0.038831066,0.1734533,-0.15233815,-0.033776455,0.1510832,-0.12763107,-0.02646182,0.14921021,-0.099107146,-0.043070145,0.19098175,-0.1104002,-0.043758936,0.17559758,-0.090049684,-0.03559156,0.15798521,-0.070451975,-0.02619605,Cute
0.0,0.0,0.0,-0.022401124,-0.076940775,0.012366174,-0.012989938,-0.14680487,0.014365676,0.022058368,-0.19164985,0.01236798,0.05009991,-0.2079004,0.011601423,0.059325755,-0.21685499,-0.004714568,0.11595374,-0.31787735,-0.012130887,0.1454244,-0.37291765,-0.012277432,0.16805345,-0.41446775,-0.01054299,0.09566334,-0.19327295,-0.016852006,0.15322828,-0.3048247,-0.027031807,0.18490323,-0.36567593,-0.029949095,0.20826447,-0.40534472,-0.02972319,0.12403411,-0.15195817,-0.026500594,0.18322858,-0.18905878,-0.03433652,0.16693002,-0.16176611,-0.029703073,0.14391896,-0.13623267,-0.021766579,0.14372134,-0.103426695,-0.035443153,0.18560731,-0.116454065,-0.036565393,0.17024085,-0.096952915,-0.02893836,0.15156886,-0.07741964,-0.019446086,Cute
0.0,0.0,0.0,-0.020575061,-0.078882575,0.00933015,-0.01092729,-0.14922214,0.009362759,0.02543503,-0.19021302,0.0053758244,0.05296141,-0.20689172,0.002242118,0.060296178,-0.21689385,-0.007624408,0.11626315,-0.31530565,-0.016390147,0.14542106,-0.36917037,-0.0177123,0.16795468,-0.41123557,-0.01657903,0.09904316,-0.19259137,-0.019681009,0.15708393,-0.30331814,-0.028525699,0.1885261,-0.3667488,-0.030762505,0.21258456,-0.40858638,-0.030363394,0.12893793,-0.15130383,-0.029775303,0.1864345,-0.19268477,-0.03783214,0.16803935,-0.16395259,-0.033542056,0.14490825,-0.13603002,-0.0258284,0.14919606,-0.10269344,-0.03948877,0.18972188,-0.11728251,-0.041481614,0.17313641,-0.09764135,-0.03411116,0.15485248,-0.07676947,-0.024689352,Cute
0.0,0.0,0.0,-0.021039337,-0.08215892,0.009481013,-0.009875387,-0.14979208,0.0091716135,0.024749815,-0.18772513,0.0054087345,0.04945433,-0.20522708,0.0024493188,0.06336722,-0.21519715,-0.012059091,0.11897963,-0.3149252,-0.021468826,0.14792654,-0.37077576,-0.02327905,0.17002323,-0.4142444,-0.022947043,0.10136944,-0.19000876,-0.023254968,0.15798303,-0.29987395,-0.033797853,0.18768492,-0.3638391,-0.036653478,0.20946303,-0.4063866,-0.0372458,0.1306395,-0.14625221,-0.031875182,0.18758735,-0.18919122,-0.03911335,0.1690979,-0.16166544,-0.033797495,0.14655596,-0.13438821,-0.026265845,0.14949799,-0.09635097,-0.04007108,0.18772489,-0.11512375,-0.042078037,0.17112207,-0.096891224,-0.034823257,0.1538915,-0.07584524,-0.025900701,Cute
0.0,0.0,0.0,-0.023785695,-0.0790745,0.012475079,-0.015585393,-0.14968544,0.014025435,0.014621347,-0.19356334,0.011260801,0.03854996,-0.20997697,0.00921728,0.05723825,-0.22105265,-0.003923048,0.11411095,-0.31895918,-0.011308947,0.14420912,-0.3720129,-0.012129544,0.16671038,-0.4128933,-0.011021542,0.094303966,-0.19771075,-0.01649648,0.15237191,-0.30568957,-0.023469577,0.18326569,-0.3658437,-0.024319118,0.20619974,-0.40589273,-0.023601972,0.124314934,-0.15586007,-0.026971655,0.18254986,-0.19905943,-0.032209247,0.16549408,-0.17170191,-0.026423978,0.14293152,-0.1449312,-0.018801445,0.14501733,-0.10630655,-0.0369654,0.18430257,-0.123485506,-0.036797605,0.16891289,-0.10503858,-0.028747786,0.15213194,-0.084533215,-0.019565629,Cute
0.0,0.0,0.0,-0.022978932,-0.07872331,0.014510394,-0.015510082,-0.15052587,0.017030785,0.012740135,-0.1940676,0.014582777,0.031813145,-0.21336675,0.012611207,0.05226952,-0.22370976,-0.0019575588,0.10835904,-0.32007116,-0.0097025735,0.13863826,-0.37396026,-0.010610714,0.16051361,-0.41525924,-0.009315205,0.08873364,-0.20130146,-0.016798863,0.1481016,-0.3119625,-0.024819024,0.18075204,-0.37275505,-0.027030868,0.2057024,-0.41401273,-0.026689103,0.11859462,-0.16020304,-0.029429562,0.17916575,-0.19881636,-0.036999945,0.16326132,-0.16607744,-0.03203814,0.1417503,-0.13741112,-0.024073884,0.13956395,-0.10912311,-0.041142344,0.18013957,-0.12452257,-0.042309657,0.16399395,-0.101451576,-0.03339723,0.14620367,-0.07939845,-0.023168469,Cute
0.0,0.0,0.0,-0.024925828,-0.08086693,0.017679464,-0.018446445,-0.14980447,0.021198522,0.0070720315,-0.1896165,0.019291788,0.026008248,-0.20623213,0.01761601,0.047768265,-0.21960956,-0.00086870574,0.10721713,-0.31679404,-0.006778408,0.13775173,-0.3707316,-0.0061926567,0.15940902,-0.41219276,-0.004054703,0.085228026,-0.19684935,-0.016036525,0.14612117,-0.3070848,-0.020509966,0.1794008,-0.36712778,-0.020695003,0.2044875,-0.40779442,-0.019993395,0.11631733,-0.15664428,-0.028646054,0.17853752,-0.1953938,-0.03124684,0.16320857,-0.1610328,-0.024185808,0.14159533,-0.13199615,-0.016337927,0.13867888,-0.108140886,-0.040324327,0.18002474,-0.12105042,-0.03860891,0.16460514,-0.09793365,-0.029452106,0.1474402,-0.07658023,-0.019829808,Cute
0.0,0.0,0.0,-0.026528835,-0.076949954,0.01507386,-0.02221334,-0.14827102,0.018276865,0.002090782,-0.19198304,0.016583983,0.017610013,-0.21030366,0.015147131,0.04540661,-0.22291833,-0.00090272527,0.10268727,-0.31780702,-0.0071706604,0.1336042,-0.37247497,-0.006961337,0.15561736,-0.41315758,-0.004791001,0.083168,-0.20038813,-0.0157163,0.14200547,-0.30875546,-0.021719962,0.17381412,-0.3686607,-0.022301892,0.19816041,-0.40872085,-0.020976413,0.11423528,-0.16135138,-0.028398544,0.17391464,-0.19643939,-0.03417472,0.15882772,-0.16658896,-0.028578706,0.13737112,-0.13983458,-0.020571044,0.13665485,-0.11395997,-0.04020723,0.17643774,-0.12933391,-0.040180136,0.16164741,-0.10689801,-0.030761369,0.1443243,-0.08507705,-0.020452369,Cute
0.0,0.0,0.0,-0.03001833,-0.07755011,0.01116718,-0.028812557,-0.1505251,0.010574925,-0.005037874,-0.1984086,0.004807687,0.012633264,-0.21918315,-0.0007039662,0.040097624,-0.22932291,-0.0024106086,0.09696847,-0.32526708,-0.009394864,0.12811598,-0.379386,-0.010107067,0.15002036,-0.42119747,-0.0087318355,0.078356564,-0.20969796,-0.01751514,0.13568029,-0.31569588,-0.023346797,0.1673553,-0.37529504,-0.025097873,0.19098303,-0.41643214,-0.024743443,0.10966846,-0.17199934,-0.03102154,0.16779226,-0.20255828,-0.037542634,0.15519875,-0.17028058,-0.03283253,0.1340703,-0.14322674,-0.025447335,0.1333262,-0.124043286,-0.044130508,0.17453912,-0.13707232,-0.044394568,0.16104594,-0.112454414,-0.034656197,0.14308473,-0.090560615,-0.024004985,Cute
0.0,0.0,0.0,-0.033059716,-0.07932532,0.019364111,-0.035241604,-0.15063119,0.02303347,-0.013438284,-0.20648825,0.02119961,0.0023679733,-0.2335447,0.019425202,0.032467246,-0.23143661,0.0027417368,0.09035769,-0.33039838,-0.0005584366,0.12153387,-0.38465846,0.0018402427,0.14339805,-0.42594254,0.0057453252,0.07468748,-0.21341777,-0.0128521025,0.13178188,-0.32240206,-0.014125122,0.16177464,-0.3812238,-0.0120451115,0.1825735,-0.41961122,-0.008914932,0.10950261,-0.1759271,-0.025568703,0.1634542,-0.2077049,-0.024216576,0.1513553,-0.17756385,-0.015421711,0.13100323,-0.15144628,-0.0065485034,0.13390046,-0.1278168,-0.037213523,0.1689964,-0.14213467,-0.029478844,0.15511319,-0.11954683,-0.015735712,0.13781253,-0.09756851,-0.0029446655,Cute
0.0,0.0,0.0,-0.03365493,-0.08691692,0.017375229,-0.0361813,-0.16339219,0.020162253,-0.012786686,-0.21453363,0.017118609,0.0073676705,-0.2340504,0.013798568,0.030841172,-0.24140465,0.0038071075,0.090298295,-0.33904135,0.0014247046,0.12220907,-0.3920952,0.0033245557,0.14449453,-0.43322074,0.006249535,0.07334447,-0.22317392,-0.011387468,0.1307371,-0.32848573,-0.010481279,0.16030625,-0.38574052,-0.009113436,0.18003753,-0.42418307,-0.007203095,0.108514935,-0.18495369,-0.02414073,0.16027543,-0.21356547,-0.02197375,0.14829257,-0.18099737,-0.015233062,0.12738785,-0.15324605,-0.008302253,0.13373902,-0.13612813,-0.036160145,0.1668444,-0.14600211,-0.029623564,0.15288043,-0.12170565,-0.017945357,0.13483664,-0.09914869,-0.0067505823,Cute
0.0,0.0,0.0,-0.03881678,-0.086668074,0.013910984,-0.04438734,-0.17062837,0.01580755,-0.022064418,-0.22476923,0.012394937,-0.0012460649,-0.2436381,0.009039746,0.02592066,-0.25297785,0.002298214,0.086173445,-0.34969008,-0.0008033048,0.117936045,-0.4031558,0.00050416356,0.13910413,-0.44476402,0.002994248,0.0677523,-0.23301941,-0.011371729,0.12609202,-0.34008348,-0.011824478,0.15525821,-0.39822996,-0.011089716,0.17392978,-0.43725073,-0.009197559,0.10165012,-0.19544101,-0.02297324,0.15048972,-0.227965,-0.022459581,0.13824943,-0.19562793,-0.015952323,0.117004335,-0.16576064,-0.00851966,0.12634408,-0.14919996,-0.03419191,0.15611535,-0.1605348,-0.028831981,0.1420007,-0.13607377,-0.017714916,0.12442547,-0.11303657,-0.006578864,Cute
0.0,0.0,0.0,-0.04009366,-0.087631345,0.010745076,-0.04549235,-0.16939211,0.011067978,-0.024730831,-0.22664404,0.006175618,-0.0042923093,-0.2515974,0.001896115,0.024720281,-0.2510404,0.0031892613,0.08327785,-0.353661,-0.0017762944,0.11566684,-0.40871447,-0.0015393635,0.13762441,-0.4516607,0.0010571991,0.06536046,-0.23247838,-0.008608491,0.124093324,-0.34477943,-0.010315546,0.15500847,-0.4047535,-0.010749874,0.17496881,-0.44408357,-0.008990963,0.098920286,-0.19604754,-0.019016529,0.14879313,-0.22748631,-0.018952815,0.13985544,-0.1928696,-0.013193793,0.1210646,-0.16120255,-0.005393899,0.124525875,-0.15049517,-0.029354772,0.15745279,-0.1621936,-0.022629522,0.1453777,-0.13752395,-0.011125286,0.1284909,-0.11396146,0.0005142223,Cute
0.0,0.0,0.0,-0.04225254,-0.09034562,0.018844958,-0.04872322,-0.17418802,0.025218219,-0.027751476,-0.23637843,0.025593393,-0.0076361895,-0.2594257,0.02622732,0.020682663,-0.26059788,0.014202902,0.08002156,-0.36326164,0.015018634,0.11214498,-0.41685784,0.018126026,0.13340893,-0.45937788,0.021869764,0.06385031,-0.24263543,0.0010194645,0.12203121,-0.35531712,0.0050181393,0.15317065,-0.4150046,0.0066783708,0.17293799,-0.4535951,0.009014268,0.09842032,-0.20496088,-0.01014515,0.14811936,-0.236646,-0.003942496,0.13842034,-0.20229828,0.0027234273,0.11861047,-0.17061156,0.009735692,0.12370902,-0.15862828,-0.020638933,0.15405434,-0.16975528,-0.009813107,0.1405533,-0.14495641,0.0018656384,0.122870296,-0.12093532,0.012779552,Cute
0.0,0.0,0.0,-0.03516531,-0.091641426,0.027615733,-0.04082769,-0.17633694,0.038323216,-0.022665739,-0.23912358,0.041009817,-0.0039565265,-0.26410544,0.04378848,0.029087305,-0.26678938,0.027436918,0.09126037,-0.3702811,0.03401126,0.12349263,-0.42152494,0.041291654,0.14437485,-0.4640116,0.0473862,0.07118505,-0.25204915,0.010645506,0.13230386,-0.3633399,0.01982151,0.16515905,-0.42062956,0.0233858,0.18643424,-0.45851487,0.02667916,0.10522437,-0.21525985,-0.0037690578,0.15926689,-0.24069667,0.007114559,0.15043762,-0.20009792,0.014359916,0.13087904,-0.16855556,0.020839406,0.13176957,-0.16706455,-0.01696298,0.16773403,-0.16883975,-0.0028511863,0.15394142,-0.13907856,0.008637575,0.13572466,-0.11588448,0.018807469,Cute
0.0,0.0,0.0,-0.031694233,-0.09992939,0.027804963,-0.032506704,-0.1856187,0.038347077,-0.009948939,-0.24162567,0.040526837,0.009036481,-0.26886302,0.042112347,0.036184907,-0.26818198,0.027455235,0.100512296,-0.37105584,0.033345435,0.13317755,-0.42369962,0.039516825,0.15349644,-0.46866536,0.044398595,0.079690546,-0.2560081,0.010011155,0.14372689,-0.3646909,0.018738922,0.17548329,-0.4218341,0.020628652,0.19515455,-0.46168137,0.02231184,0.11618009,-0.21967524,-0.004913477,0.17060834,-0.23828983,0.0055558425,0.15943253,-0.19429547,0.010432314,0.13745463,-0.16180754,0.014842833,0.14289749,-0.17084825,-0.018658515,0.17553553,-0.16459334,-0.0063398136,0.15961993,-0.1339019,0.0034509054,0.14005339,-0.108920336,0.012582298,Cute
0.0,0.0,0.0,-0.033174872,-0.09897536,0.02555657,-0.035455167,-0.1865905,0.03545963,-0.014032513,-0.24547714,0.03731266,0.0050745904,-0.27331924,0.038958564,0.031519353,-0.27293324,0.025927665,0.09748334,-0.3763854,0.030956922,0.13103673,-0.42853606,0.037369948,0.15242562,-0.47224933,0.0426503,0.0742946,-0.26049894,0.00905563,0.13937363,-0.36889786,0.014613198,0.17140591,-0.42551893,0.014648874,0.19205382,-0.4655862,0.015726201,0.11066112,-0.22472274,-0.005398116,0.16665348,-0.24501538,0.0004089717,0.15563476,-0.19947451,0.00310786,0.13394031,-0.16674268,0.0073891287,0.13858458,-0.17644572,-0.01854779,0.17177266,-0.17084521,-0.009237135,0.1557135,-0.14012599,-0.00077746366,0.13564256,-0.116144836,0.008132394,Cute
0.0,0.0,0.0,-0.034148365,-0.10110772,0.028296055,-0.035278678,-0.18685794,0.03968667,-0.01691553,-0.2461459,0.042402998,0.0028094947,-0.27363926,0.044788975,0.030690908,-0.27044475,0.031090409,0.09752756,-0.37211084,0.037272453,0.13060471,-0.42466486,0.04346808,0.15189338,-0.46909043,0.048517566,0.07186353,-0.2582518,0.013944146,0.13890302,-0.36546028,0.022238875,0.17230234,-0.42199558,0.02313504,0.19358435,-0.46200788,0.024071768,0.10729173,-0.22352874,-0.0009625154,0.16829768,-0.24269569,0.007848095,0.16154638,-0.19606453,0.0106484145,0.14196146,-0.16205597,0.014083057,0.13545388,-0.17650312,-0.014481835,0.1734536,-0.16811603,-0.003130447,0.15927985,-0.13468969,0.0050322507,0.1396713,-0.109325826,0.013104794,Cute
0.0,0.0,0.0,-0.033870637,-0.099815965,0.027101303,-0.03509894,-0.18802088,0.038765367,-0.015311539,-0.24393457,0.04184903,0.005199641,-0.2678349,0.04448503,0.031395048,-0.2693783,0.030363437,0.0964728,-0.37055105,0.0364498,0.1294851,-0.42202216,0.043336466,0.15053767,-0.46493313,0.049075786,0.07354608,-0.25690806,0.014008923,0.13783824,-0.363757,0.021704478,0.17055851,-0.4184869,0.022976661,0.19170648,-0.45605415,0.02498456,0.109775335,-0.22180825,-0.00025387772,0.16381586,-0.23580712,0.007811119,0.155343,-0.1905126,0.010694009,0.13555965,-0.15836096,0.015016422,0.1376628,-0.17561764,-0.013211618,0.17248648,-0.1650725,-0.00149632,0.15801051,-0.13265467,0.0071184705,0.13957947,-0.10878664,0.01580344,Cute
0.0,0.0,0.0,-0.030480891,-0.09784877,0.03102005,-0.03233859,-0.18119729,0.044333838,-0.013992786,-0.24063927,0.04839227,0.0024689734,-0.2714612,0.052000392,0.037313133,-0.26456314,0.03586473,0.101968914,-0.3658982,0.042657174,0.13453317,-0.41772282,0.04924268,0.15503353,-0.46216092,0.0547249,0.079963386,-0.25231332,0.018085703,0.14408714,-0.36008114,0.028317738,0.17702752,-0.41602004,0.03084634,0.19702947,-0.4537435,0.03299515,0.116016954,-0.21583217,0.0023542298,0.17120886,-0.23534787,0.014008853,0.16304427,-0.19027948,0.018287256,0.14339235,-0.15745604,0.022366881,0.14353514,-0.16648793,-0.011930596,0.18052956,-0.16113669,0.0018328191,0.16618773,-0.12992221,0.010990834,0.14714944,-0.10531455,0.01937709,Cute
0.0,0.0,0.0,-0.033192724,-0.10025871,0.03559651,-0.03626752,-0.18519628,0.05046459,-0.017415762,-0.24621028,0.055531036,0.0014787614,-0.27505082,0.060000516,0.029671907,-0.2709419,0.038629614,0.095190406,-0.375807,0.04850473,0.12809974,-0.42615288,0.057244066,0.14946672,-0.46948466,0.064007506,0.07258156,-0.25971425,0.020196812,0.13756701,-0.36682534,0.033549905,0.17010951,-0.42067003,0.03739491,0.18955731,-0.4564761,0.03992718,0.109782726,-0.22439116,0.0045609823,0.16499192,-0.2430498,0.02047376,0.15528825,-0.19657564,0.025704926,0.1349948,-0.16322702,0.029343456,0.13901299,-0.17696118,-0.009270732,0.174846,-0.17178148,0.008272054,0.1606059,-0.14000446,0.01830811,0.14264041,-0.11512202,0.026844714,Cute
0.0,0.0,0.0,-0.0320701,-0.10109621,0.03852799,-0.033704072,-0.1843571,0.055753533,-0.015064001,-0.24322283,0.06352845,0.0041259527,-0.27021384,0.07045433,0.034623206,-0.26515985,0.04004379,0.099769324,-0.37089962,0.0511805,0.13201624,-0.42283183,0.06042919,0.15293223,-0.46738046,0.06756091,0.07751694,-0.2534576,0.022182856,0.14248025,-0.36546463,0.03766633,0.1753718,-0.42044902,0.043374863,0.1959396,-0.45759344,0.047077965,0.11492747,-0.21617568,0.0076359315,0.16879776,-0.23510265,0.02662957,0.15852079,-0.1888625,0.03317725,0.13831213,-0.15576434,0.037121817,0.14203572,-0.1663084,-0.004788871,0.17504156,-0.15957749,0.015061732,0.15811181,-0.1282916,0.026198857,0.13924593,-0.10348159,0.035096087,Cute
0.0,0.0,0.0,-0.034828186,-0.10153681,0.038313925,-0.039377123,-0.18671805,0.05478374,-0.013989568,-0.24345475,0.06174053,0.009568125,-0.26621568,0.06841987,0.029891253,-0.2686327,0.038280293,0.09335369,-0.37579715,0.047502972,0.12551054,-0.42802662,0.055179503,0.14654496,-0.47298455,0.061026514,0.072297275,-0.25437373,0.019811682,0.13625348,-0.36708826,0.031808082,0.16858527,-0.4235137,0.035432186,0.18853685,-0.46000567,0.03762226,0.109503895,-0.21643996,0.004744352,0.1654574,-0.248653,0.021628752,0.153734,-0.20258456,0.028966047,0.1341941,-0.16813707,0.033579428,0.13720608,-0.16753757,-0.008232793,0.17178872,-0.17003709,0.011213566,0.15414569,-0.14033842,0.023330986,0.13581711,-0.115002275,0.03282691,Cute
0.0,0.0,0.0,-0.035065085,-0.09725928,0.031060515,-0.04073763,-0.18131816,0.04278875,-0.020370811,-0.23965335,0.045583464,0.0018022656,-0.2683627,0.04811579,0.029332995,-0.2650423,0.031014593,0.09320766,-0.37094378,0.038449798,0.12443945,-0.42295575,0.04623388,0.14455006,-0.46724677,0.052473195,0.07132855,-0.2535373,0.013065436,0.13621455,-0.3651842,0.023274427,0.16806304,-0.42322755,0.026391169,0.1877709,-0.46152747,0.028718853,0.107884526,-0.2170772,-0.002280571,0.16831803,-0.23885351,0.010159484,0.15897295,-0.19237173,0.015187513,0.13860747,-0.15828383,0.019221969,0.1356022,-0.16829956,-0.016029261,0.1742953,-0.164051,-0.0015714383,0.15887773,-0.13281739,0.008367322,0.13869616,-0.10794586,0.017089847,Cute
0.0,0.0,0.0,-0.03437701,-0.102183044,0.034528337,-0.037853956,-0.18735039,0.04837363,-0.016017824,-0.2448467,0.053131517,0.0058036745,-0.2727933,0.057554316,0.031763017,-0.2694757,0.034874912,0.097457916,-0.37669098,0.045031413,0.12936103,-0.42895544,0.053864446,0.150195,-0.47369844,0.060492925,0.07376596,-0.25692582,0.016576499,0.13928607,-0.37025338,0.028759245,0.17251316,-0.42737007,0.032277007,0.19382033,-0.46474975,0.034668773,0.11051729,-0.21904731,0.0014733627,0.17000318,-0.24276865,0.017287921,0.15975985,-0.19534087,0.023931473,0.13919604,-0.16166258,0.028320676,0.13815081,-0.1686284,-0.011749141,0.17618304,-0.1694333,0.006281206,0.15927687,-0.13728428,0.018654348,0.1389251,-0.112109005,0.028580595,Cute
0.0,0.0,0.0,-0.033935934,-0.100334704,0.03364562,-0.03807774,-0.18518746,0.049160916,-0.016185135,-0.24278802,0.056058403,0.0029864907,-0.2711451,0.06252454,0.031029612,-0.26905,0.036177553,0.09658721,-0.3737095,0.045936942,0.12890324,-0.42595124,0.054117,0.14971578,-0.47105262,0.06034982,0.07354435,-0.25524515,0.019462202,0.13877621,-0.36616987,0.031582884,0.17126352,-0.42331386,0.034821443,0.19200894,-0.46320623,0.036905363,0.110535234,-0.21779871,0.0056402315,0.16759607,-0.24373424,0.019552255,0.15760073,-0.19678432,0.023630196,0.13772222,-0.1624139,0.026765361,0.13772774,-0.16902524,-0.006215864,0.1719805,-0.16646677,0.008771846,0.15587747,-0.1355325,0.017660288,0.13767299,-0.1103639,0.025525102,Cute
